condition_id,location_id,year,avg_rainfall,avg_temp,tonnes_pesticide
3323,78,2000,854.0,16.23,15470.0
3324,78,2001,854.0,16.2,15503.0
3325,78,2002,854.0,16.19,17452.0
3326,78,2004,854.0,16.31,16942.0
3327,78,2005,854.0,16.43,16353.0
3328,78,2006,854.0,16.84,15702.0
3329,78,2007,854.0,16.11,16682.39
3330,78,2008,854.0,16.12,17080.26
3331,78,2009,854.0,16.84,13984.91
3332,78,2010,854.0,16.5,13774.18
3333,78,2011,854.0,16.91,14024.98
3334,78,2012,854.0,16.24,12444.24
3335,78,2013,854.0,16.77,10126.8
3336,79,1990,74.0,27.38,3.0
3337,79,1991,74.0,26.77,3.0
3338,79,1992,74.0,26.22,3.0
3339,79,1993,74.0,27.1,3.0
3340,79,1994,74.0,27.59,3.0
3341,79,1995,74.0,27.16,4.0
3342,79,1996,74.0,27.66,6.0
3343,79,1997,74.0,27.23,21.5
3344,79,1998,74.0,28.48,37.0
3345,79,1999,74.0,28.62,52.5
3346,79,2000,74.0,28.06,68.0
3347,79,2001,74.0,28.36,68.0
3348,79,2002,74.0,28.25,68.0
3349,79,2004,74.0,28.2,68.0
3350,79,2005,74.0,28.09,68.0
3351,79,2006,74.0,28.12,68.0
3352,79,2007,74.0,28.23,68.0
3353,79,2008,74.0,27.92,68.0
3354,79,2009,74.0,28.17,68.0
3355,79,2010,74.0,28.93,68.0
3356,79,2011,74.0,28.23,68.0
3357,79,2012,74.0,28.54,68.0
3358,79,2013,74.0,28.68,68.0
3359,80,1990,637.0,12.26,25255.0
3360,80,1991,637.0,10.55,19898.0
3361,80,1992,637.0,11.55,15134.0
3362,80,1993,637.0,10.78,24252.0
3363,80,1994,637.0,12.7,21811.0
3364,80,1995,637.0,11.21,20113.0
3365,80,1996,637.0,10.71,17425.0
3366,80,1997,637.0,10.46,15349.0
3367,80,1998,637.0,11.37,13979.0
3368,80,1999,637.0,12.34,11280.0
3369,80,2000,637.0,12.44,9427.4
3370,80,2001,637.0,11.9,7871.1
3371,80,2002,637.0,12.24,7875.7
3372,80,2004,637.0,11.63,6778.2
3373,80,2005,637.0,11.25,7565.7
3374,80,2006,637.0,11.63,6733.2
3375,80,2007,637.0,12.99,6314.0
3376,80,2008,637.0,12.5,7193.7
3377,80,2009,637.0,12.47,6548.7
3378,80,2010,637.0,11.94,7249.2
3379,80,2011,637.0,11.26,6582.9
3380,80,2012,637.0,12.33,6418.7
3381,80,2013,637.0,13.94,6947.9
3382,81,1990,1212.0,19.39,157.0
3383,81,1991,1212.0,19.22,107.0
3384,81,1992,1212.0,19.54,97.0
3385,81,1993,1212.0,19.53,127.4
3386,81,1994,1212.0,19.55,157.8
3387,81,1995,1212.0,19.81,188.2
3388,81,1996,1212.0,19.31,218.6
3389,81,1997,1212.0,19.78,249.0
3390,81,1998,1212.0,19.79,157.0
3391,81,1999,1212.0,19.35,152.0
3392,81,2000,1212.0,19.59,147.0
3393,81,2001,1212.0,19.5,72.0
3394,81,2002,1212.0,19.77,106.34
3395,81,2004,1212.0,19.93,159.54
3396,81,2005,1212.0,20.29,222.92
3397,81,2006,1212.0,20.02,288.72
3398,81,2007,1212.0,19.6,398.11
3399,81,2008,1212.0,19.56,321.75
3400,81,2009,1212.0,19.84,1187.6
3401,81,2010,1212.0,20.12,953.85
3402,81,2011,1212.0,19.59,181.6
3403,81,2012,1212.0,19.79,925.52
3404,81,2013,1212.0,19.93,1841.5
3405,82,1990,59.0,25.86,994.0
3406,82,1990,59.0,25.7,994.0
3407,82,1991,59.0,25.94,994.0
3408,82,1991,59.0,25.43,994.0
3409,82,1992,59.0,24.74,994.0
3410,82,1992,59.0,24.37,994.0
3411,82,1993,59.0,25.9,994.0
3412,82,1993,59.0,25.42,994.0
3413,82,1994,59.0,26.26,994.0
3414,82,1994,59.0,26.08,994.0
3415,82,1995,59.0,26.33,994.0
3416,82,1995,59.0,25.64,994.0
3417,82,1996,59.0,26.37,994.0
3418,82,1996,59.0,26.28,994.0
3419,82,1997,59.0,25.88,2513.0
3420,82,1997,59.0,25.49,2513.0
3421,82,1998,59.0,26.48,2683.37
3422,82,1998,59.0,26.73,2683.37
3423,82,1999,59.0,26.75,2853.74
3424,82,1999,59.0,26.92,2853.74
3425,82,2000,59.0,26.62,3024.11
3426,82,2000,59.0,26.55,3024.11
3427,82,2001,59.0,26.6,3194.48
3428,82,2001,59.0,26.67,3194.48
3429,82,2002,59.0,26.63,3364.86
3430,82,2002,59.0,26.44,3364.86
3431,82,2004,59.0,26.53,3705.6
3432,82,2004,59.0,26.2,3705.6
3433,82,2005,59.0,26.47,3875.97
3434,82,2005,59.0,26.27,3875.97
3435,82,2006,59.0,26.42,4046.34
3436,82,2006,59.0,26.24,4046.34
3437,82,2007,59.0,26.58,4216.71
3438,82,2007,59.0,26.49,4216.71
3439,82,2008,59.0,26.64,4372.61
3440,82,2008,59.0,26.21,4372.61
3441,82,2009,59.0,26.9,4528.51
3442,82,2009,59.0,26.71,4528.51
3443,82,2010,59.0,27.3,4684.4
3444,82,2010,59.0,27.37,4684.4
3445,82,2011,59.0,26.57,4840.3
3446,82,2011,59.0,26.4,4840.3
3447,82,2012,59.0,27.02,4996.2
3448,82,2012,59.0,26.83,4996.2
3449,82,2013,59.0,27.57,5412.5
3450,82,2013,59.0,27.78,5412.5
3451,83,1990,686.0,25.13,384.0
3452,83,1991,686.0,25.0,384.0
3453,83,1992,686.0,25.09,384.0
3454,83,1993,686.0,24.99,357.55
3455,83,1994,686.0,24.94,547.3
3456,83,1995,686.0,25.33,435.31
3457,83,1996,686.0,25.49,411.33
3458,83,1997,686.0,25.87,437.23
3459,83,1998,686.0,26.03,450.71
3460,83,1999,686.0,24.93,470.87
3461,83,2000,686.0,25.26,491.03
3462,83,2001,686.0,25.79,282.02
3463,83,2002,686.0,25.4,328.0
3464,83,2004,686.0,25.38,419.97
3465,83,2005,686.0,25.78,465.95
3466,83,2006,686.0,25.32,511.93
3467,83,2007,686.0,25.34,557.92
3468,83,2008,686.0,25.5,603.9
3469,83,2009,686.0,25.01,649.88
3470,83,2010,686.0,26.1,695.86
3471,83,2011,686.0,25.41,741.85
3472,83,2012,686.0,25.47,787.83
3473,83,2013,686.0,24.7,722.53
3474,84,1992,1162.0,10.78,1309.0
3475,84,1993,1162.0,10.19,1112.0
3476,84,1994,1162.0,11.33,944.0
3477,84,1995,1162.0,10.14,987.0
3478,84,1996,1162.0,9.24,953.0
3479,84,1997,1162.0,10.18,1245.0
3480,84,1998,1162.0,10.42,1091.0
3481,84,1999,1162.0,10.51,1133.0
3482,84,2000,1162.0,11.45,1468.0
3483,84,2001,1162.0,10.74,1387.0
3484,84,2002,1162.0,11.18,1164.1
3485,84,2004,1162.0,10.06,1557.98
3486,84,2005,1162.0,9.62,1383.88
3487,84,2006,1162.0,10.56,1280.98
3488,84,2007,1162.0,11.31,1155.23
3489,84,2008,1162.0,11.09,1218.15
3490,84,2009,1162.0,11.06,1162.87
3491,84,2010,1162.0,10.0,1134.37
3492,84,2011,1162.0,11.02,1121.91
3493,84,2012,1162.0,11.12,1016.08
3494,84,2013,1162.0,11.58,917.49
3495,85,1990,495.0,20.56,16582.0
3496,85,1990,495.0,15.56,16582.0
3497,85,1990,495.0,18.91,16582.0
3498,85,1991,495.0,21.06,16582.0
3499,85,1991,495.0,15.56,16582.0
3500,85,1991,495.0,18.86,16582.0
3501,85,1992,495.0,21.53,16582.0
3502,85,1992,495.0,16.48,16582.0
3503,85,1992,495.0,19.95,16582.0
3504,85,1993,495.0,21.32,16582.0
3505,85,1993,495.0,16.01,16582.0
3506,85,1993,495.0,19.32,16582.0
3507,85,1994,495.0,20.65,16582.0
3508,85,1994,495.0,15.1,16582.0
3509,85,1994,495.0,18.48,16582.0
3510,85,1995,495.0,20.73,18025.0
3511,85,1995,495.0,15.77,18025.0
3512,85,1995,495.0,19.23,18025.0
3513,85,1996,495.0,20.49,19508.0
3514,85,1996,495.0,15.23,19508.0
3515,85,1996,495.0,18.49,19508.0
3516,85,1997,495.0,20.57,21596.0
3517,85,1997,495.0,15.38,21596.0
3518,85,1997,495.0,18.64,21596.0
3519,85,1998,495.0,21.22,24304.0
3520,85,1998,495.0,16.11,24304.0
3521,85,1998,495.0,19.42,24304.0
3522,85,1999,495.0,21.64,26098.8
3523,85,1999,495.0,16.09,26098.8
3524,85,1999,495.0,19.27,26098.8
3525,85,2000,495.0,20.74,26857.0
3526,85,2000,495.0,15.13,26857.0
3527,85,2000,495.0,18.26,26857.0
3528,85,2001,495.0,21.25,26857.0
3529,85,2001,495.0,15.68,26857.0
3530,85,2001,495.0,18.92,26857.0
3531,85,2002,495.0,21.07,26857.0
3532,85,2002,495.0,15.88,26857.0
3533,85,2002,495.0,19.28,26857.0
3534,85,2004,495.0,21.11,26857.0
3535,85,2004,495.0,15.49,26857.0
3536,85,2004,495.0,18.75,26857.0
3537,85,2005,495.0,21.14,26857.0
3538,85,2005,495.0,16.29,26857.0
3539,85,2005,495.0,19.74,26857.0
3540,85,2006,495.0,20.86,26857.0
3541,85,2006,495.0,15.26,26857.0
3542,85,2006,495.0,18.42,26857.0
3543,85,2007,495.0,21.07,26857.0
3544,85,2007,495.0,15.9,26857.0
3545,85,2007,495.0,18.98,26857.0
3546,85,2008,495.0,20.89,26857.0
3547,85,2008,495.0,15.75,26857.0
3548,85,2008,495.0,18.91,26857.0
3549,85,2009,495.0,20.71,26857.0
3550,85,2009,495.0,15.44,26857.0
3551,85,2009,495.0,18.67,26857.0
3552,85,2010,495.0,21.54,26857.0
3553,85,2010,495.0,16.11,26857.0
3554,85,2010,495.0,19.31,26857.0
3555,85,2011,495.0,20.72,26857.0
3556,85,2011,495.0,15.49,26857.0
3557,85,2011,495.0,18.75,26857.0
3558,85,2012,495.0,21.24,26857.0
3559,85,2012,495.0,15.89,26857.0
3560,85,2012,495.0,19.14,26857.0
3561,85,2013,495.0,21.31,26857.0
3562,85,2013,495.0,14.98,26857.0
3563,85,2013,495.0,18.0,26857.0
3564,86,1990,636.0,17.3,39562.0
3565,86,1990,636.0,12.68,39562.0
3566,86,1990,636.0,17.36,39562.0
3567,86,1991,636.0,16.37,39147.0
3568,86,1991,636.0,11.92,39147.0
3569,86,1991,636.0,16.58,39147.0
3570,86,1992,636.0,16.35,31839.0
3571,86,1992,636.0,11.89,31839.0
3572,86,1992,636.0,16.65,31839.0
3573,86,1993,636.0,16.28,29408.0
3574,86,1993,636.0,11.12,29408.0
3575,86,1993,636.0,16.4,29408.0
3576,86,1994,636.0,17.51,31244.0
3577,86,1994,636.0,12.45,31244.0
3578,86,1994,636.0,17.67,31244.0
3579,86,1995,636.0,17.33,27852.0
3580,86,1995,636.0,12.99,27852.0
3581,86,1995,636.0,17.66,27852.0
3582,86,1996,636.0,16.72,33236.0
3583,86,1996,636.0,11.96,33236.0
3584,86,1996,636.0,17.01,33236.0
3585,86,1997,636.0,17.66,34023.0
3586,86,1997,636.0,13.02,34023.0
3587,86,1997,636.0,17.81,34023.0
3588,86,1998,636.0,17.15,35070.0
3589,86,1998,636.0,12.4,35070.0
3590,86,1998,636.0,17.46,35070.0
3591,86,1999,636.0,17.14,33614.0
3592,86,1999,636.0,12.09,33614.0
3593,86,1999,636.0,17.43,33614.0
3594,86,2000,636.0,17.15,34597.0
3595,86,2000,636.0,12.2,34597.0
3596,86,2000,636.0,17.47,34597.0
3597,86,2001,636.0,17.27,35700.0
3598,86,2001,636.0,12.33,35700.0
3599,86,2001,636.0,17.84,35700.0
3600,86,2002,636.0,17.16,40727.0
3601,86,2002,636.0,12.52,40727.0
3602,86,2002,636.0,17.51,40727.0
3603,86,2004,636.0,17.12,47445.0
3604,86,2004,636.0,12.17,47445.0
3605,86,2004,636.0,17.41,47445.0
3606,86,2005,636.0,16.69,41017.0
3607,86,2005,636.0,12.26,41017.0
3608,86,2005,636.0,16.97,41017.0
3609,86,2006,636.0,17.81,39767.0
3610,86,2006,636.0,13.06,39767.0
3611,86,2006,636.0,17.97,39767.0
3612,86,2007,636.0,17.24,39286.0
3613,86,2007,636.0,11.89,39286.0
3614,86,2007,636.0,17.41,39286.0
3615,86,2008,636.0,16.92,40719.0
3616,86,2008,636.0,11.92,40719.0
3617,86,2008,636.0,17.21,40719.0
3618,86,2009,636.0,17.45,35199.0
3619,86,2009,636.0,12.96,35199.0
3620,86,2009,636.0,17.61,35199.0
3621,86,2010,636.0,16.51,39043.0
3622,86,2010,636.0,12.01,39043.0
3623,86,2010,636.0,16.83,39043.0
3624,86,2011,636.0,17.9,53549.0
3625,86,2011,636.0,13.28,53549.0
3626,86,2011,636.0,17.98,53549.0
3627,86,2012,636.0,17.51,48668.0
3628,86,2012,636.0,12.33,48668.0
3629,86,2012,636.0,17.65,48668.0
3630,86,2013,636.0,17.0,54197.0
3631,86,2013,636.0,12.68,54197.0
3632,86,2013,636.0,17.46,54197.0
3633,87,1990,1712.0,26.53,1571.33
3634,87,1991,1712.0,26.53,1409.15
3635,87,1992,1712.0,26.26,2144.31
3636,87,1993,1712.0,26.37,1753.2
3637,87,1994,1712.0,26.34,1860.7
3638,87,1995,1712.0,26.59,1735.5
3639,87,1996,1712.0,26.38,1654.41
3640,87,1997,1712.0,26.66,1622.4
3641,87,1998,1712.0,27.13,1532.41
3642,87,1999,1712.0,26.32,1766.91
3643,87,2000,1712.0,26.43,1695.71
3644,87,2001,1712.0,26.63,1705.05
3645,87,2002,1712.0,26.74,1714.39
3646,87,2004,1712.0,26.64,1733.07
3647,87,2005,1712.0,26.73,1742.41
3648,87,2006,1712.0,26.56,1751.75
3649,87,2007,1712.0,26.57,1439.8
3650,87,2008,1712.0,26.42,1152.39
3651,87,2009,1712.0,26.67,1170.36
3652,87,2010,1712.0,26.83,1450.54
3653,87,2011,1712.0,26.65,1290.31
3654,87,2012,1712.0,26.88,1112.8
3655,87,2013,1712.0,27.03,1235.31
3656,88,2012,1712.0,26.42,2469.47
3657,88,2012,1712.0,29.96,2469.47
3658,88,2013,1712.0,26.84,2469.47
3659,88,2013,1712.0,30.65,2469.47
3660,89,1990,2331.0,26.87,217.0
3661,89,1991,2331.0,26.93,207.0
3662,89,1992,2331.0,27.04,197.5
3663,89,1993,2331.0,26.83,188.0
3664,89,1994,2331.0,26.82,178.5
3665,89,1995,2331.0,27.33,169.0
3666,89,1996,2331.0,27.09,142.0
3667,89,1997,2331.0,27.27,139.0
3668,89,1998,2331.0,27.65,151.33
3669,89,1999,2331.0,27.07,163.67
3670,89,2000,2331.0,26.86,176.0
3671,89,2001,2331.0,27.12,581.12
3672,89,2002,2331.0,27.14,986.25
3673,89,2004,2331.0,27.47,1214.83
3674,89,2005,2331.0,27.7,1426.37
3675,89,2006,2331.0,27.34,1483.84
3676,89,2007,2331.0,27.19,1847.86
3677,89,2008,2331.0,27.22,2108.66
3678,89,2009,2331.0,27.45,2191.37
3679,89,2010,2331.0,27.7,1286.65
3680,89,2011,2331.0,27.42,936.24
3681,89,2012,2331.0,27.4,633.92
3682,89,2013,2331.0,27.17,537.49
3683,90,1990,624.0,8.43,2310.0
3684,90,1991,624.0,7.49,1841.0
3685,90,1992,624.0,7.94,1497.0
3686,90,1993,624.0,6.98,1466.0
3687,90,1994,624.0,7.23,1962.0
3688,90,1995,624.0,7.17,1225.0
3689,90,1996,624.0,6.15,1529.0
3690,90,1997,624.0,7.66,1534.0
3691,90,1998,624.0,6.89,1555.0
3692,90,1999,624.0,8.02,1602.0
3693,90,2000,624.0,8.42,1721.0
3694,90,2001,624.0,7.48,1789.0
3695,90,2002,624.0,7.96,2198.0
3696,90,2004,624.0,7.53,1353.0
3697,90,2005,624.0,7.72,2132.0
3698,90,2006,624.0,8.3,2220.0
3699,90,2007,624.0,8.16,2157.0
3700,90,2008,624.0,8.49,2352.0
3701,90,2009,624.0,7.54,1935.0
3702,90,2010,624.0,6.01,1982.0
3703,90,2011,624.0,8.18,1781.0
3704,90,2012,624.0,7.21,1814.0
3705,90,2013,624.0,7.1,1620.0
3706,91,1990,1537.0,8.19,2282.0
3707,91,1991,1537.0,7.24,2055.9
3708,91,1992,1537.0,7.98,2018.7
3709,91,1993,1537.0,7.48,1934.5
3710,91,1994,1537.0,8.78,1922.5
3711,91,1995,1537.0,7.65,1826.3
3712,91,1996,1537.0,6.66,1746.3
3713,91,1997,1537.0,7.96,1644.3
3714,91,1998,1537.0,7.81,1563.6
3715,91,1999,1537.0,7.76,1526.6
3716,91,2000,1537.0,8.54,1576.9
3717,91,2001,1537.0,7.82,1561.9
3718,91,2002,1537.0,8.42,1526.6
3719,91,2004,1537.0,7.67,1390.7
3720,91,2005,1537.0,7.49,1388.3
3721,91,2006,1537.0,8.19,1359.04
3722,91,2007,1537.0,8.43,2099.3
3723,91,2008,1537.0,7.98,2011.47
3724,91,2009,1537.0,8.15,2170.4
3725,91,2010,1537.0,7.06,2059.6
3726,91,2011,1537.0,8.68,2132.14
3727,91,2012,1537.0,7.96,2077.9
3728,91,2013,1537.0,7.94,2098.5
3729,92,1992,691.0,7.9,2280.0
3730,92,1993,691.0,7.29,2280.0
3731,92,1994,691.0,8.01,714.0
3732,92,1995,691.0,8.49,54.0
3733,92,1996,691.0,7.55,826.0
3734,92,1997,691.0,8.69,751.31
3735,92,1998,691.0,8.34,676.63
3736,92,1999,691.0,8.74,601.94
3737,92,2000,691.0,8.78,527.25
3738,92,2001,691.0,9.16,452.56
3739,92,2002,691.0,8.63,377.88
3740,92,2004,691.0,9.24,228.5
3741,92,2005,691.0,8.61,235.4
3742,92,2006,691.0,8.97,241.9
3743,92,2007,691.0,8.69,247.9
3744,92,2008,691.0,8.29,253.5
3745,92,2009,691.0,8.42,258.1
3746,92,2010,691.0,8.98,262.1
3747,92,2011,691.0,8.45,264.6
3748,92,2012,691.0,7.71,264.6
3749,92,2013,691.0,10.1,264.6
3750,93,1990,1622.0,27.96,18849.0
3751,93,1991,1622.0,27.85,18849.0
3752,93,1992,1622.0,27.55,18849.0
3753,93,1993,1622.0,27.58,18849.0
3754,93,1994,1622.0,27.76,20448.0
3755,93,1995,1622.0,27.68,24062.0
3756,93,1996,1622.0,27.37,21901.0
3757,93,1997,1622.0,28.01,23960.0
3758,93,1998,1622.0,28.44,19212.0
3759,93,1999,1622.0,27.34,22761.0
3760,93,2000,1622.0,27.52,20334.0
3761,93,2001,1622.0,27.81,30629.67
3762,93,2002,1622.0,27.98,40925.33
3763,93,2004,1622.0,27.8,88548.0
3764,93,2005,1622.0,27.92,43831.0
3765,93,2006,1622.0,27.92,41220.0
3766,93,2007,1622.0,27.79,66858.0
3767,93,2008,1622.0,27.48,65423.0
3768,93,2009,1622.0,27.79,67933.0
3769,93,2010,1622.0,28.54,68986.0
3770,93,2011,1622.0,27.56,87191.0
3771,93,2012,1622.0,28.48,69921.0
3772,93,2013,1622.0,28.98,8136.0
3773,94,1990,207.0,19.34,909.0
3774,94,1991,207.0,18.41,909.0
3775,94,1992,207.0,18.54,909.0
3776,94,1993,207.0,18.9,909.0
3777,94,1994,207.0,19.93,909.0
3778,94,1995,207.0,19.22,909.0
3779,94,1996,207.0,18.88,909.0
3780,94,1997,207.0,19.54,909.0
3781,94,1998,207.0,19.19,868.44
3782,94,1999,207.0,19.97,827.87
3783,94,2000,207.0,19.76,787.31
3784,94,2001,207.0,20.04,746.75
3785,94,2002,207.0,19.74,706.18
3786,94,2004,207.0,19.37,625.06
3787,94,2005,207.0,19.12,584.49
3788,94,2006,207.0,19.82,543.93
3789,94,2007,207.0,19.71,503.37
3790,94,2008,207.0,19.76,462.8
3791,94,2009,207.0,19.64,422.24
3792,94,2010,207.0,19.76,422.24
3793,94,2011,207.0,19.53,422.24
3794,94,2012,207.0,20.12,422.24
3795,94,2013,207.0,20.0,422.24
3796,95,1990,593.0,19.22,29918.0
3797,95,1990,593.0,10.51,29918.0
3798,95,1990,593.0,11.91,29918.0
3799,95,1990,593.0,14.01,29918.0
3800,95,1990,593.0,17.94,29918.0
3801,95,1991,593.0,18.94,24343.0
3802,95,1991,593.0,10.37,24343.0
3803,95,1991,593.0,11.2,24343.0
3804,95,1991,593.0,13.21,24343.0
3805,95,1991,593.0,17.04,24343.0
3806,95,1992,593.0,17.68,27110.0
3807,95,1992,593.0,9.06,27110.0
3808,95,1992,593.0,10.77,27110.0
3809,95,1992,593.0,13.01,27110.0
3810,95,1992,593.0,16.91,27110.0
3811,95,1993,593.0,18.82,28042.0
3812,95,1993,593.0,9.96,28042.0
3813,95,1993,593.0,11.45,28042.0
3814,95,1993,593.0,13.32,28042.0
3815,95,1993,593.0,17.39,28042.0
3816,95,1994,593.0,19.76,24219.0
3817,95,1994,593.0,11.7,24219.0
3818,95,1994,593.0,12.83,24219.0
3819,95,1994,593.0,14.88,24219.0
3820,95,1994,593.0,18.35,24219.0
3821,95,1995,593.0,19.15,27328.0
3822,95,1995,593.0,10.93,27328.0
3823,95,1995,593.0,12.06,27328.0
3824,95,1995,593.0,14.14,27328.0
3825,95,1995,593.0,17.64,27328.0
3826,95,1996,593.0,19.47,30286.0
3827,95,1996,593.0,11.29,30286.0
3828,95,1996,593.0,11.92,30286.0
3829,95,1996,593.0,13.77,30286.0
3830,95,1996,593.0,17.49,30286.0
3831,95,1997,593.0,18.65,34431.0
3832,95,1997,593.0,10.13,34431.0
3833,95,1997,593.0,11.34,34431.0
3834,95,1997,593.0,13.16,34431.0
3835,95,1997,593.0,17.2,34431.0
3836,95,1998,593.0,19.92,30162.0
3837,95,1998,593.0,11.72,30162.0
3838,95,1998,593.0,12.56,30162.0
3839,95,1998,593.0,14.48,30162.0
3840,95,1998,593.0,18.08,30162.0
3841,95,1999,593.0,20.02,33089.0
3842,95,1999,593.0,11.69,33089.0
3843,95,1999,593.0,13.02,33089.0
3844,95,1999,593.0,15.0,33089.0
3845,95,1999,593.0,18.74,33089.0
3846,95,2000,593.0,19.33,33471.0
3847,95,2000,593.0,10.39,33471.0
3848,95,2000,593.0,12.03,33471.0
3849,95,2000,593.0,14.29,33471.0
3850,95,2000,593.0,17.97,33471.0
3851,95,2001,593.0,20.09,25539.0
3852,95,2001,593.0,12.32,25539.0
3853,95,2001,593.0,13.16,25539.0
3854,95,2001,593.0,15.11,25539.0
3855,95,2001,593.0,18.63,25539.0
3856,95,2002,593.0,19.54,27915.0
3857,95,2002,593.0,10.81,27915.0
3858,95,2002,593.0,12.24,27915.0
3859,95,2002,593.0,14.51,27915.0
3860,95,2002,593.0,18.18,27915.0
3861,95,2004,593.0,19.48,28831.0
3862,95,2004,593.0,10.99,28831.0
3863,95,2004,593.0,12.26,28831.0
3864,95,2004,593.0,14.23,28831.0
3865,95,2004,593.0,17.97,28831.0
3866,95,2005,593.0,19.44,40332.0
3867,95,2005,593.0,11.24,40332.0
3868,95,2005,593.0,12.2,40332.0
3869,95,2005,593.0,14.23,40332.0
3870,95,2005,593.0,17.78,40332.0
3871,95,2006,593.0,19.44,27421.0
3872,95,2006,593.0,11.12,27421.0
3873,95,2006,593.0,11.96,27421.0
3874,95,2006,593.0,14.11,27421.0
3875,95,2006,593.0,17.71,27421.0
3876,95,2007,593.0,19.82,48715.51
3877,95,2007,593.0,11.87,48715.51
3878,95,2007,593.0,12.91,48715.51
3879,95,2007,593.0,14.98,48715.51
3880,95,2007,593.0,18.6,48715.51
3881,95,2008,593.0,19.92,37640.2
3882,95,2008,593.0,11.33,37640.2
3883,95,2008,593.0,12.7,37640.2
3884,95,2008,593.0,14.91,37640.2
3885,95,2008,593.0,18.47,37640.2
3886,95,2009,593.0,19.94,37651.15
3887,95,2009,593.0,11.63,37651.15
3888,95,2009,593.0,12.75,37651.15
3889,95,2009,593.0,14.95,37651.15
3890,95,2009,593.0,18.41,37651.15
3891,95,2010,593.0,21.02,38554.69
3892,95,2010,593.0,13.27,38554.69
3893,95,2010,593.0,13.8,38554.69
3894,95,2010,593.0,15.6,38554.69
3895,95,2010,593.0,19.27,38554.69
3896,95,2011,593.0,19.36,39534.43
3897,95,2011,593.0,10.39,39534.43
3898,95,2011,593.0,11.6,39534.43
3899,95,2011,593.0,13.65,39534.43
3900,95,2011,593.0,17.6,39534.43
3901,95,2012,593.0,19.92,42610.59
3902,95,2012,593.0,11.45,42610.59
3903,95,2012,593.0,12.71,42610.59
3904,95,2012,593.0,14.97,42610.59
3905,95,2012,593.0,18.54,42610.59
3906,95,2013,593.0,20.22,39440.0
3907,95,2013,593.0,13.27,39440.0
3908,95,2013,593.0,14.07,39440.0
3909,95,2013,593.0,16.02,39440.0
3910,95,2013,593.0,19.21,39440.0
3911,96,1990,1180.0,23.36,72.0
3912,96,1991,1180.0,23.3,72.0
3913,96,1992,1180.0,23.46,72.0
3914,96,1993,1180.0,23.62,71.0
3915,96,1994,1180.0,23.6,59.0
3916,96,1995,1180.0,23.72,88.0
3917,96,1996,1180.0,23.49,88.0
3918,96,1997,1180.0,24.04,88.0
3919,96,1998,1180.0,23.97,88.0
3920,96,1999,1180.0,23.52,88.0
3921,96,2000,1180.0,23.75,88.0
3922,96,2001,1180.0,23.47,88.0
3923,96,2002,1180.0,23.99,88.0
3924,96,2004,1180.0,24.02,88.0
3925,96,2005,1180.0,24.29,88.0
3926,96,2006,1180.0,23.95,88.0
3927,96,2007,1180.0,23.68,88.0
3928,96,2008,1180.0,23.68,88.0
3929,96,2009,1180.0,24.18,88.0
3930,96,2010,1180.0,24.14,88.0
3931,96,2011,1180.0,23.89,88.0
3932,96,2012,1180.0,24.03,88.0
3933,96,2013,1180.0,24.13,88.0
3934,97,1992,565.0,8.07,66772.0
3935,97,1993,565.0,6.89,61843.46
3936,97,1994,565.0,7.98,56914.93
3937,97,1995,565.0,8.26,51986.39
3938,97,1996,565.0,7.0,47057.85
3939,97,1997,565.0,7.21,42129.32
3940,97,1998,565.0,7.74,37200.78
3941,97,1999,565.0,8.97,32272.25
3942,97,2000,565.0,8.82,27343.71
3943,97,2001,565.0,8.42,22415.17
3944,97,2002,565.0,8.87,17486.64
3945,97,2004,565.0,8.32,15344.4
3946,97,2005,565.0,8.39,23021.7
3947,97,2006,565.0,7.88,28832.6
3948,97,2007,565.0,9.46,36476.0
3949,97,2008,565.0,9.24,54080.5
3950,97,2009,565.0,8.82,36444.7
3951,97,2010,565.0,8.97,62534.6
3952,97,2011,565.0,8.48,79491.7
3953,97,2012,565.0,8.56,90814.8
3954,97,2013,565.0,10.33,86781.8
3955,98,1990,1220.0,9.56,29517.0
3956,98,1990,1220.0,10.4,29517.0
3957,98,1990,1220.0,8.68,29517.0
3958,98,1990,1220.0,10.94,29517.0
3959,98,1991,1220.0,9.11,29022.0
3960,98,1991,1220.0,9.24,29022.0
3961,98,1991,1220.0,7.99,29022.0
3962,98,1991,1220.0,9.67,29022.0
3963,98,1992,1220.0,9.11,31077.0
3964,98,1992,1220.0,9.54,31077.0
3965,98,1992,1220.0,8.05,31077.0
3966,98,1992,1220.0,10.15,31077.0
3967,98,1993,1220.0,8.75,32387.0
3968,98,1993,1220.0,9.14,32387.0
3969,98,1993,1220.0,7.59,32387.0
3970,98,1993,1220.0,9.69,32387.0
3971,98,1994,1220.0,9.01,33929.0
3972,98,1994,1220.0,9.86,33929.0
3973,98,1994,1220.0,8.07,33929.0
3974,98,1994,1220.0,10.48,33929.0
3975,98,1995,1220.0,9.52,33743.0
3976,98,1995,1220.0,10.17,33743.0
3977,98,1995,1220.0,8.49,33743.0
3978,98,1995,1220.0,10.55,33743.0
3979,98,1996,1220.0,8.8,35579.0
3980,98,1996,1220.0,8.87,35579.0
3981,98,1996,1220.0,7.71,35579.0
3982,98,1996,1220.0,9.27,35579.0
3983,98,1997,1220.0,9.94,35490.0
3984,98,1997,1220.0,10.17,35490.0
3985,98,1997,1220.0,8.87,35490.0
